Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
5563,Marketing,Male,45,Consultant,2017-07-17 08:03:05.556036,7,Bachelor,4,7700.0,36,11,12,2,25,16,13,0,3.17,False
5564,Operations,Female,31,Consultant,2023-09-05 08:03:05.556036,1,Master,2,6600.0,43,44,10,1,50,11,77,2,4.73,False
5565,Customer Support,Male,26,Consultant,2022-04-24 08:03:05.556036,2,High School,5,8250.0,30,7,16,3,75,6,95,2,1.58,False
5566,Marketing,Male,41,Engineer,2019-03-19 08:03:05.556036,5,Bachelor,3,7800.0,32,5,19,2,75,16,51,1,5.0,True
5567,HR,Female,38,Manager,2022-03-24 08:03:05.556036,2,Bachelor,3,7800.0,35,43,27,8,50,7,23,2,1.04,False
5568,HR,Female,38,Technician,2020-08-17 08:03:05.556036,4,High School,1,3850.0,56,17,14,6,50,16,63,0,4.58,False
5569,Operations,Female,25,Consultant,2023-05-20 08:03:05.556036,1,Bachelor,3,7150.0,58,27,22,0,100,3,43,1,4.66,False
5570,IT,Female,22,Engineer,2018-12-26 08:03:05.556036,5,High School,1,6600.0,36,23,20,8,100,12,26,0,3.63,False
5571,HR,Male,55,Technician,2016-12-21 08:03:05.556036,7,Bachelor,4,4900.0,35,10,29,11,100,9,29,0,4.09,True
5572,Legal,Female,43,Consultant,2018-03-01 08:03:05.556036,6,High School,1,6050.0,34,21,25,8,25,13,79,0,2.75,True
5573,Customer Support,Male,41,Specialist,2018-10-18 08:03:05.556036,5,Master,1,4950.0,46,28,2,1,25,4,6,1,4.33,False
5574,HR,Male,27,Developer,2015-06-01 08:03:05.556036,9,Master,3,6500.0,59,45,19,8,0,10,61,2,2.93,False
5575,Finance,Male,45,Engineer,2021-03-13 08:03:05.556036,3,Bachelor,1,6600.0,46,44,20,2,0,17,36,1,4.6,False
5576,IT,Male,40,Technician,2019-08-20 08:03:05.556036,5,Master,5,5250.0,36,12,2,12,25,15,74,0,3.84,False
5577,Operations,Male,34,Engineer,2020-07-25 08:03:05.556036,4,High School,4,8400.0,30,35,0,3,0,4,91,1,3.16,False
5578,Customer Support,Female,25,Specialist,2021-08-15 08:03:05.556036,3,High School,3,5850.0,43,41,27,5,100,11,30,1,2.85,False
5579,Operations,Female,39,Engineer,2014-11-12 08:03:05.556036,9,Bachelor,3,7800.0,30,37,19,3,75,19,37,2,3.29,False
5580,HR,Female,36,Specialist,2018-05-31 08:03:05.556036,6,Bachelor,5,6750.0,55,29,11,4,50,14,11,0,3.31,False
5581,Customer Support,Female,24,Specialist,2023-05-09 08:03:05.556036,1,Bachelor,2,5400.0,52,36,25,2,25,6,62,1,1.36,False
5582,Legal,Male,42,Analyst,2023-03-31 08:03:05.556036,1,Bachelor,1,4400.0,38,2,25,3,75,4,0,1,4.48,True
5583,Finance,Male,56,Consultant,2021-05-29 08:03:05.556036,3,Bachelor,5,8250.0,45,14,21,14,0,1,96,2,3.87,False
5584,IT,Male,52,Specialist,2015-02-02 08:03:05.556036,9,High School,4,6300.0,30,42,7,11,25,10,40,0,4.08,False
5585,HR,Male,35,Developer,2017-03-01 08:03:05.556036,7,Bachelor,2,6000.0,51,25,26,3,100,10,99,1,1.84,False
5586,IT,Male,25,Developer,2017-07-31 08:03:05.556036,7,Bachelor,4,7000.0,44,38,27,2,50,19,37,1,4.89,False
5587,HR,Female,42,Analyst,2021-04-21 08:03:05.556036,3,Bachelor,1,4400.0,35,4,24,9,50,5,55,2,2.45,False
5588,Legal,Male,26,Consultant,2023-10-31 08:03:05.556036,0,High School,3,7150.0,43,40,21,11,0,5,62,2,3.97,False
5589,Legal,Other,52,Consultant,2016-11-11 08:03:05.556036,7,High School,2,6600.0,44,31,1,1,75,18,90,1,1.91,False
5590,Customer Support,Female,22,Analyst,2024-08-02 08:03:05.556036,0,High School,3,5200.0,43,27,20,8,50,13,7,2,1.32,False
5591,Sales,Female,43,Consultant,2018-11-15 08:03:05.556036,5,Bachelor,3,7150.0,59,20,28,14,25,15,74,0,4.73,False
5592,IT,Female,41,Manager,2019-05-10 08:03:05.556036,5,Bachelor,3,7800.0,53,35,29,1,75,19,58,1,4.36,False
5593,Engineering,Female,25,Engineer,2022-07-02 08:03:05.556036,2,Bachelor,1,6600.0,47,39,24,2,0,11,76,1,3.61,False
5594,Customer Support,Female,38,Technician,2023-08-06 08:03:05.556036,1,Bachelor,2,4200.0,37,34,16,9,75,9,43,2,4.87,False
5595,Finance,Other,60,Technician,2020-10-31 08:03:05.556036,3,Bachelor,2,4200.0,60,14,21,14,75,15,51,2,1.88,False
5596,Legal,Male,59,Developer,2022-09-17 08:03:05.556036,1,Bachelor,4,7000.0,40,29,18,7,50,4,21,2,2.56,False
5597,Operations,Female,38,Specialist,2020-07-19 08:03:05.556036,4,Bachelor,5,6750.0,52,5,7,10,25,3,51,1,3.8,False
5598,Sales,Male,49,Engineer,2015-05-03 08:03:05.556036,9,Bachelor,3,7800.0,42,12,20,5,50,17,65,2,3.72,True
5599,Marketing,Male,33,Engineer,2015-07-22 08:03:05.556036,9,High School,1,6600.0,40,48,29,1,50,4,29,0,4.59,False
5600,Sales,Female,58,Specialist,2022-04-24 08:03:05.556036,2,PhD,1,4950.0,47,10,27,8,100,14,52,1,3.91,False
5601,Engineering,Female,59,Analyst,2022-08-26 08:03:05.556036,2,High School,3,5200.0,53,26,14,0,25,10,20,1,3.7,False
5602,Customer Support,Female,25,Analyst,2019-02-10 08:03:05.556036,5,High School,5,6000.0,35,22,16,5,75,16,63,0,3.16,False
5603,Engineering,Female,35,Engineer,2021-12-14 08:03:05.556036,2,Master,5,9000.0,43,25,6,2,50,13,80,1,1.84,True
5604,Customer Support,Female,29,Consultant,2023-11-01 08:03:05.556036,0,Bachelor,1,6050.0,36,49,18,10,25,13,95,0,3.62,True
5605,IT,Male,44,Consultant,2015-12-30 08:03:05.556036,8,Bachelor,1,6050.0,32,21,11,1,50,13,59,0,1.49,False
5606,Legal,Female,52,Developer,2023-08-14 08:03:05.556036,1,Master,5,7500.0,43,49,23,8,25,15,68,0,3.8,False
5607,Legal,Male,52,Analyst,2015-06-14 08:03:05.556036,9,High School,1,4400.0,43,19,29,0,100,18,61,1,4.88,True
5608,Sales,Female,46,Developer,2021-09-13 08:03:05.556036,2,Bachelor,5,7500.0,51,5,14,13,0,16,2,2,1.72,False
5609,Marketing,Female,48,Manager,2017-02-22 08:03:05.556036,7,Bachelor,5,9000.0,55,46,10,8,0,17,6,2,3.53,False
5610,Legal,Male,24,Technician,2016-07-15 08:03:05.556036,8,Bachelor,1,3850.0,50,47,18,14,100,19,22,2,2.11,False
5611,HR,Female,45,Analyst,2018-09-04 08:03:05.556036,6,Bachelor,5,6000.0,46,25,6,14,50,8,93,0,3.03,False
5612,Customer Support,Female,24,Developer,2015-10-13 08:03:05.556036,8,High School,5,7500.0,60,12,22,10,50,12,45,2,1.98,False
5613,IT,Other,43,Analyst,2018-04-01 08:03:05.556036,6,Bachelor,5,6000.0,41,15,3,12,50,9,36,1,2.22,False
5614,Sales,Female,45,Engineer,2020-10-19 08:03:05.556036,3,Bachelor,4,8400.0,59,46,24,10,75,13,28,0,4.76,False
5615,Legal,Male,47,Engineer,2020-07-03 08:03:05.556036,4,Master,1,6600.0,58,40,19,13,25,1,12,2,2.36,True
5616,Finance,Male,32,Analyst,2015-08-15 08:03:05.556036,9,Bachelor,2,4800.0,51,7,23,12,25,14,62,2,2.63,False
5617,IT,Male,48,Developer,2018-08-12 08:03:05.556036,6,Master,2,6000.0,47,40,3,6,25,10,6,1,3.91,True
5618,Engineering,Male,34,Specialist,2017-10-30 08:03:05.556036,6,High School,3,5850.0,46,10,22,0,100,5,87,0,1.42,False
5619,Finance,Female,29,Engineer,2018-12-28 08:03:05.556036,5,PhD,1,6600.0,36,43,29,13,25,14,37,0,1.57,True
5620,Marketing,Male,50,Engineer,2020-01-04 08:03:05.556036,4,High School,5,9000.0,39,21,16,10,100,8,77,2,3.17,False
5621,Finance,Male,54,Technician,2020-01-22 08:03:05.556036,4,Bachelor,3,4550.0,35,14,0,12,50,15,57,2,4.77,False
5622,Engineering,Male,56,Engineer,2020-09-10 08:03:05.556036,3,PhD,4,8400.0,58,43,4,0,0,13,4,2,1.48,False
5623,Finance,Male,58,Specialist,2018-08-09 08:03:05.556036,6,Bachelor,2,5400.0,56,27,5,8,0,4,93,1,4.48,False
5624,Marketing,Female,28,Consultant,2021-06-22 08:03:05.556036,3,Master,1,6050.0,56,37,2,9,100,8,67,2,1.62,False
5625,Marketing,Female,27,Engineer,2020-09-07 08:03:05.556036,3,Master,4,8400.0,40,42,3,11,50,6,10,0,1.25,False
5626,Engineering,Female,28,Consultant,2014-11-17 08:03:05.556036,9,Bachelor,3,7150.0,47,45,1,6,0,11,39,2,1.49,False
5627,Legal,Male,48,Technician,2022-03-03 08:03:05.556036,2,Bachelor,1,3850.0,51,18,6,9,0,15,5,2,2.49,False
5628,Operations,Male,31,Specialist,2015-10-26 08:03:05.556036,8,Bachelor,3,5850.0,56,28,21,2,0,13,93,1,2.89,False
5629,Engineering,Male,23,Manager,2022-09-18 08:03:05.556036,1,Bachelor,2,7200.0,50,31,18,11,75,5,67,1,4.97,False
5630,Engineering,Male,32,Analyst,2021-01-22 08:03:05.556036,3,High School,5,6000.0,52,9,12,8,25,6,74,0,2.71,False
5631,Finance,Female,59,Specialist,2020-09-25 08:03:05.556036,3,Master,3,5850.0,55,10,9,0,50,19,42,1,3.06,False
5632,Sales,Female,52,Specialist,2019-10-26 08:03:05.556036,4,High School,2,5400.0,33,42,28,1,25,14,51,1,2.21,False
5633,IT,Male,28,Engineer,2014-09-23 08:03:05.556036,9,Bachelor,5,9000.0,60,35,5,0,75,2,10,1,1.02,False
5634,Legal,Female,27,Engineer,2024-04-26 08:03:05.556036,0,Master,4,8400.0,54,39,14,6,100,8,23,2,3.0,False
5635,Engineering,Female,34,Consultant,2019-08-10 08:03:05.556036,5,High School,4,7700.0,42,28,17,14,50,18,71,2,3.41,False
5636,IT,Male,46,Manager,2019-04-28 08:03:05.556036,5,High School,3,7800.0,48,13,7,9,50,3,50,0,4.12,False
5637,Marketing,Female,28,Technician,2016-07-09 08:03:05.556036,8,Bachelor,3,4550.0,33,0,6,7,50,18,33,1,3.72,False
5638,Finance,Female,24,Engineer,2017-03-14 08:03:05.556036,7,Bachelor,3,7800.0,34,45,3,14,0,12,50,2,1.34,False
5639,IT,Male,34,Analyst,2019-08-11 08:03:05.556036,5,High School,1,4400.0,53,39,23,10,0,15,68,0,4.61,False
5640,IT,Female,33,Manager,2022-11-03 08:03:05.556036,1,High School,5,9000.0,40,13,5,6,0,9,47,0,2.17,False
5641,Sales,Male,43,Manager,2019-11-21 08:03:05.556036,4,PhD,1,6600.0,43,5,26,2,100,1,97,2,1.96,False
5642,HR,Female,47,Analyst,2017-03-09 08:03:05.556036,7,Bachelor,4,5600.0,42,15,6,8,0,7,42,0,4.43,False
5643,Sales,Female,44,Specialist,2018-06-14 08:03:05.556036,6,Bachelor,4,6300.0,31,17,16,7,0,9,39,2,3.27,True
5644,Marketing,Female,58,Manager,2022-01-16 08:03:05.556036,2,PhD,4,8400.0,38,44,20,7,75,18,43,0,4.47,True
5645,IT,Male,40,Developer,2018-07-03 08:03:05.556036,6,PhD,3,6500.0,45,30,29,5,50,14,50,2,4.69,False
5646,Finance,Female,52,Technician,2017-02-03 08:03:05.556036,7,High School,2,4200.0,41,1,22,1,25,9,75,1,4.46,False
5647,Engineering,Female,57,Manager,2019-05-21 08:03:05.556036,5,Bachelor,3,7800.0,31,34,13,13,50,6,83,2,1.02,False
5648,IT,Female,51,Technician,2022-01-11 08:03:05.556036,2,Master,3,4550.0,44,24,16,8,75,6,0,2,3.26,False
5649,IT,Female,46,Engineer,2023-04-08 08:03:05.556036,1,Bachelor,3,7800.0,35,17,8,0,50,14,36,1,3.93,False
5650,Customer Support,Male,49,Manager,2020-02-15 08:03:05.556036,4,Bachelor,2,7200.0,35,37,11,5,50,16,97,2,2.14,False
5651,Customer Support,Female,54,Technician,2020-11-14 08:03:05.556036,3,Bachelor,1,3850.0,31,9,21,0,25,1,89,2,1.33,False
5652,HR,Female,42,Consultant,2018-05-26 08:03:05.556036,6,Bachelor,4,7700.0,45,41,0,12,50,7,85,1,1.48,False
5653,Legal,Female,26,Engineer,2020-01-26 08:03:05.556036,4,High School,5,9000.0,40,2,2,9,100,3,71,0,3.91,True
5654,Engineering,Male,49,Specialist,2017-01-27 08:03:05.556036,7,Bachelor,4,6300.0,57,18,29,7,75,10,74,2,4.22,False
5655,Legal,Female,56,Developer,2024-03-11 08:03:05.556036,0,Bachelor,3,6500.0,58,47,3,4,0,13,58,1,3.34,False
5656,Engineering,Female,31,Engineer,2015-03-08 08:03:05.556036,9,Bachelor,3,7800.0,60,47,10,3,50,4,65,2,4.99,False
5657,Finance,Female,22,Manager,2020-02-27 08:03:05.556036,4,PhD,5,9000.0,40,13,3,10,50,19,82,1,2.01,True
5658,Operations,Male,41,Technician,2020-07-15 08:03:05.556036,4,High School,4,4900.0,52,20,2,1,100,7,77,1,2.18,True
5659,Operations,Male,40,Developer,2019-01-13 08:03:05.556036,5,Bachelor,4,7000.0,60,21,29,0,0,6,73,2,3.23,False
5660,HR,Male,26,Analyst,2021-01-10 08:03:05.556036,3,High School,1,4400.0,30,12,14,9,50,7,66,2,3.79,False
5661,HR,Female,57,Specialist,2015-10-24 08:03:05.556036,8,Bachelor,1,4950.0,54,8,9,1,75,7,16,2,2.38,False
5662,Legal,Male,44,Specialist,2024-08-02 08:03:05.556036,0,Master,4,6300.0,44,15,28,7,0,19,10,0,1.48,False
5663,Engineering,Female,57,Consultant,2016-02-20 08:03:05.556036,8,Bachelor,2,6600.0,48,2,20,5,25,14,38,0,1.96,False
5664,Operations,Male,47,Specialist,2018-11-23 08:03:05.556036,5,Bachelor,2,5400.0,35,41,16,13,100,2,85,0,1.28,False
5665,Engineering,Female,39,Specialist,2018-03-25 08:03:05.556036,6,High School,3,5850.0,41,24,28,10,25,13,90,0,2.48,False
5666,HR,Female,43,Consultant,2019-09-09 08:03:05.556036,4,Master,3,7150.0,41,19,16,1,100,16,25,2,2.68,False
5667,Marketing,Female,44,Developer,2015-03-09 08:03:05.556036,9,Master,5,7500.0,38,29,22,0,25,3,76,2,1.99,True
5668,Sales,Female,45,Developer,2018-05-05 08:03:05.556036,6,Bachelor,3,6500.0,50,40,22,8,0,4,23,0,2.04,False
5669,Sales,Male,50,Specialist,2023-10-10 08:03:05.556036,0,Bachelor,3,5850.0,40,24,1,8,25,8,86,1,3.53,False
5670,Finance,Male,25,Specialist,2015-08-09 08:03:05.556036,9,High School,2,5400.0,46,39,0,10,100,6,21,1,1.71,False
5671,Finance,Male,28,Technician,2019-05-19 08:03:05.556036,5,High School,4,4900.0,31,20,14,9,25,8,10,1,3.27,True
5672,Engineering,Female,24,Consultant,2017-05-16 08:03:05.556036,7,Master,4,7700.0,50,22,10,4,75,15,19,2,2.11,False
5673,Marketing,Other,22,Engineer,2019-03-29 08:03:05.556036,5,High School,3,7800.0,47,7,1,9,0,1,74,0,3.32,False
5674,Customer Support,Male,23,Manager,2024-07-23 08:03:05.556036,0,High School,1,6600.0,36,17,14,2,75,18,36,2,1.05,False
5675,HR,Female,50,Manager,2014-09-17 08:03:05.556036,9,High School,1,6600.0,42,0,17,6,75,5,92,2,2.63,False
5676,Finance,Female,56,Developer,2024-05-31 08:03:05.556036,0,Master,5,7500.0,35,48,16,10,0,17,78,0,1.11,True
5677,Sales,Male,30,Developer,2017-12-29 08:03:05.556036,6,PhD,2,6000.0,50,17,14,2,100,16,79,1,3.36,False
5678,IT,Male,46,Developer,2016-04-05 08:03:05.556036,8,Bachelor,4,7000.0,46,21,9,13,75,18,10,0,4.56,False
5679,HR,Male,54,Specialist,2015-02-23 08:03:05.556036,9,High School,5,6750.0,36,30,24,8,50,10,40,2,3.01,False
5680,Sales,Female,29,Technician,2016-10-16 08:03:05.556036,7,Master,3,4550.0,37,10,24,3,50,10,6,1,2.88,False
5681,Operations,Male,29,Developer,2015-05-08 08:03:05.556036,9,High School,3,6500.0,40,45,3,11,50,7,59,2,4.14,False
5682,Customer Support,Male,35,Technician,2017-06-06 08:03:05.556036,7,Bachelor,4,4900.0,56,30,16,5,0,3,91,1,3.41,False
5683,HR,Female,30,Technician,2018-09-07 08:03:05.556036,5,High School,5,5250.0,49,40,3,5,25,6,15,2,3.66,False
5684,Marketing,Male,43,Analyst,2018-07-19 08:03:05.556036,6,Master,4,5600.0,40,9,28,12,0,5,0,2,3.14,False
5685,Operations,Male,53,Consultant,2017-03-23 08:03:05.556036,7,High School,3,7150.0,58,5,8,11,100,1,21,0,3.25,False
5686,Finance,Other,49,Engineer,2018-11-22 08:03:05.556036,5,High School,2,7200.0,50,31,19,11,0,13,65,2,2.63,False
5687,Engineering,Male,40,Analyst,2018-10-05 08:03:05.556036,5,PhD,3,5200.0,36,21,28,12,25,11,47,0,2.2,False
5688,Engineering,Male,59,Manager,2022-12-19 08:03:05.556036,1,Bachelor,3,7800.0,60,37,10,6,100,8,9,2,2.94,True
5689,Customer Support,Male,40,Technician,2021-09-30 08:03:05.556036,2,Bachelor,4,4900.0,31,27,8,14,0,11,94,0,4.17,False
5690,Operations,Female,42,Engineer,2014-12-25 08:03:05.556036,9,Bachelor,2,7200.0,33,28,24,11,100,1,38,2,1.8,False
5691,Engineering,Male,25,Specialist,2018-08-02 08:03:05.556036,6,Bachelor,5,6750.0,52,25,5,3,0,12,71,0,1.75,False
5692,Engineering,Male,52,Developer,2019-07-08 08:03:05.556036,5,Bachelor,3,6500.0,55,45,3,7,100,5,43,1,2.79,False
5693,Customer Support,Female,36,Specialist,2020-01-22 08:03:05.556036,4,Bachelor,1,4950.0,57,25,26,5,0,17,93,1,4.6,False
5694,Engineering,Male,59,Analyst,2017-05-21 08:03:05.556036,7,High School,4,5600.0,40,7,26,0,25,13,39,2,4.22,False
5695,Legal,Male,32,Specialist,2015-08-26 08:03:05.556036,9,Bachelor,4,6300.0,40,3,16,0,25,8,77,1,1.93,False
5696,Marketing,Female,57,Analyst,2015-01-16 08:03:05.556036,9,High School,3,5200.0,41,25,4,10,0,6,28,1,1.9,False
5697,Marketing,Female,53,Developer,2017-09-03 08:03:05.556036,7,Bachelor,1,5500.0,40,16,26,9,0,6,14,1,3.1,False
5698,Operations,Other,44,Developer,2017-11-29 08:03:05.556036,6,Master,5,7500.0,41,8,23,2,100,15,78,0,1.73,False
5699,Customer Support,Female,22,Manager,2018-09-12 08:03:05.556036,5,High School,2,7200.0,36,40,23,5,0,8,62,2,3.41,False
5700,HR,Female,24,Consultant,2016-07-01 08:03:05.556036,8,Master,5,8250.0,55,19,14,8,25,18,7,2,2.73,False
5701,Customer Support,Female,49,Manager,2020-11-08 08:03:05.556036,3,Master,3,7800.0,36,20,8,9,50,8,96,2,1.47,False
5702,Legal,Female,41,Engineer,2018-10-02 08:03:05.556036,5,Bachelor,5,9000.0,57,6,18,6,50,19,39,1,2.79,False
5703,HR,Male,40,Consultant,2015-10-06 08:03:05.556036,8,Bachelor,3,7150.0,52,33,14,3,75,17,91,2,3.85,False
5704,Sales,Male,24,Specialist,2019-08-18 08:03:05.556036,5,Bachelor,5,6750.0,33,7,15,9,0,2,66,1,2.04,False
5705,Operations,Male,37,Technician,2016-06-24 08:03:05.556036,8,Bachelor,4,4900.0,59,23,18,5,100,17,32,2,2.91,False
5706,Legal,Male,59,Engineer,2018-10-11 08:03:05.556036,5,Bachelor,3,7800.0,47,4,16,13,25,10,35,0,3.24,False
5707,Customer Support,Other,46,Developer,2021-09-26 08:03:05.556036,2,PhD,1,5500.0,31,44,10,13,0,16,46,0,4.95,False
5708,Marketing,Male,50,Specialist,2017-03-14 08:03:05.556036,7,Master,5,6750.0,46,39,23,10,75,13,80,2,4.76,False
5709,IT,Female,41,Specialist,2024-01-22 08:03:05.556036,0,Master,1,4950.0,44,31,26,9,25,17,98,2,2.04,False
5710,IT,Male,56,Consultant,2019-08-01 08:03:05.556036,5,Master,3,7150.0,52,0,27,4,50,4,6,0,3.7,False
5711,HR,Male,41,Technician,2018-08-01 08:03:05.556036,6,High School,1,3850.0,53,28,9,3,50,1,2,2,4.09,False
5712,HR,Male,36,Specialist,2018-08-26 08:03:05.556036,6,Bachelor,3,5850.0,41,3,24,8,50,3,1,0,2.03,False
5713,Finance,Female,35,Developer,2022-01-15 08:03:05.556036,2,Bachelor,5,7500.0,36,36,26,13,75,15,14,2,3.33,False
5714,Operations,Male,38,Analyst,2017-05-24 08:03:05.556036,7,Bachelor,5,6000.0,46,5,16,9,50,6,25,1,4.2,False
5715,IT,Male,47,Manager,2021-09-01 08:03:05.556036,3,High School,1,6600.0,34,26,3,11,75,16,91,2,2.03,True
5716,HR,Male,60,Developer,2021-07-10 08:03:05.556036,3,High School,5,7500.0,33,44,19,5,100,12,81,0,1.31,False
5717,Engineering,Female,32,Developer,2024-06-24 08:03:05.556036,0,Bachelor,3,6500.0,53,25,9,10,100,5,81,0,3.82,False
5718,Operations,Female,36,Analyst,2018-10-15 08:03:05.556036,5,High School,1,4400.0,38,30,8,5,75,1,93,1,3.99,False
5719,HR,Female,51,Analyst,2021-08-08 08:03:05.556036,3,Bachelor,4,5600.0,36,37,14,7,100,15,40,2,3.59,True
5720,Operations,Male,34,Analyst,2016-01-29 08:03:05.556036,8,High School,5,6000.0,46,40,9,2,100,18,99,0,1.56,False
5721,Engineering,Female,52,Engineer,2022-10-02 08:03:05.556036,1,PhD,2,7200.0,60,34,28,5,50,7,4,2,1.03,False
5722,Legal,Female,31,Engineer,2024-07-09 08:03:05.556036,0,Bachelor,4,8400.0,49,35,19,9,100,18,98,0,1.67,False
5723,Marketing,Male,52,Developer,2020-05-19 08:03:05.556036,4,Bachelor,5,7500.0,50,8,20,11,25,15,59,2,2.27,False
5724,Sales,Female,28,Manager,2016-12-30 08:03:05.556036,7,Master,1,6600.0,44,41,5,6,100,19,17,1,2.81,False
5725,IT,Male,25,Analyst,2017-12-14 08:03:05.556036,6,Bachelor,1,4400.0,46,6,11,10,50,9,50,0,1.11,False
5726,Legal,Female,46,Manager,2022-05-26 08:03:05.556036,2,Master,3,7800.0,38,20,9,11,100,9,77,2,3.41,False
5727,Sales,Male,48,Technician,2021-05-12 08:03:05.556036,3,High School,1,3850.0,52,2,12,7,25,16,84,1,2.56,True
5728,Marketing,Female,57,Technician,2021-06-09 08:03:05.556036,3,High School,4,4900.0,35,18,11,6,0,8,23,2,2.59,False
5729,Marketing,Female,37,Developer,2018-02-08 08:03:05.556036,6,Bachelor,5,7500.0,34,40,26,4,100,8,58,1,2.69,False
5730,Sales,Male,39,Engineer,2022-01-24 08:03:05.556036,2,Bachelor,4,8400.0,35,28,22,7,100,15,55,2,2.22,False
5731,Sales,Male,50,Analyst,2022-01-08 08:03:05.556036,2,Bachelor,5,6000.0,41,3,26,13,100,1,55,0,3.87,False
5732,IT,Female,38,Engineer,2019-08-25 08:03:05.556036,5,Bachelor,5,9000.0,32,14,28,14,75,15,33,1,2.17,False
5733,Customer Support,Female,43,Manager,2022-01-15 08:03:05.556036,2,Bachelor,4,8400.0,51,40,6,1,0,11,65,2,1.97,False
5734,Sales,Female,35,Analyst,2024-04-16 08:03:05.556036,0,Master,1,4400.0,52,36,20,3,25,14,80,1,4.94,False
5735,IT,Male,56,Engineer,2016-10-04 08:03:05.556036,7,High School,2,7200.0,35,37,28,6,25,11,17,0,4.16,False
5736,Engineering,Male,38,Developer,2020-08-05 08:03:05.556036,4,Bachelor,1,5500.0,42,44,21,5,50,1,19,1,2.23,False
5737,Operations,Female,48,Developer,2021-06-02 08:03:05.556036,3,High School,4,7000.0,45,15,12,12,0,3,89,1,1.05,False
5738,Legal,Female,42,Developer,2020-03-10 08:03:05.556036,4,Bachelor,3,6500.0,33,2,1,4,25,4,56,2,3.73,True
5739,HR,Other,32,Specialist,2018-02-01 08:03:05.556036,6,Bachelor,1,4950.0,50,16,3,5,100,15,0,0,1.49,False
5740,Finance,Female,41,Developer,2018-03-08 08:03:05.556036,6,Bachelor,2,6000.0,54,8,0,12,25,2,89,1,4.54,False
5741,Legal,Female,24,Consultant,2014-09-28 08:03:05.556036,9,Bachelor,3,7150.0,58,49,29,2,25,7,90,1,3.13,False
5742,Finance,Male,47,Consultant,2021-01-19 08:03:05.556036,3,High School,3,7150.0,57,2,1,7,100,1,8,2,3.41,True
5743,HR,Female,35,Specialist,2018-11-26 08:03:05.556036,5,Bachelor,4,6300.0,52,13,26,7,0,3,89,1,1.29,False
5744,HR,Female,50,Specialist,2017-04-27 08:03:05.556036,7,Bachelor,5,6750.0,32,46,28,8,100,17,36,1,1.29,False
5745,IT,Female,28,Technician,2018-12-03 08:03:05.556036,5,Bachelor,5,5250.0,41,12,28,0,0,1,90,2,4.64,False
5746,Operations,Male,36,Specialist,2019-08-21 08:03:05.556036,5,Bachelor,4,6300.0,55,42,29,4,75,5,71,1,3.57,False
5747,Legal,Female,49,Manager,2021-12-10 08:03:05.556036,2,Master,4,8400.0,54,43,26,3,25,12,45,2,2.22,False
5748,Customer Support,Male,29,Developer,2016-11-15 08:03:05.556036,7,High School,4,7000.0,30,47,26,14,25,18,17,1,4.81,False
5749,IT,Male,37,Consultant,2021-02-09 08:03:05.556036,3,High School,2,6600.0,43,5,6,0,0,2,84,2,1.11,False
5750,Finance,Male,57,Manager,2022-10-14 08:03:05.556036,1,Master,5,9000.0,60,41,24,0,50,14,18,0,2.73,False
5751,Customer Support,Female,23,Technician,2024-05-17 08:03:05.556036,0,High School,3,4550.0,56,8,2,10,75,4,54,2,3.52,False
5752,Legal,Male,26,Consultant,2015-04-21 08:03:05.556036,9,Bachelor,3,7150.0,47,18,16,3,50,12,57,2,4.44,True
5753,IT,Female,53,Consultant,2022-11-03 08:03:05.556036,1,Bachelor,4,7700.0,59,29,14,1,0,6,32,2,2.6,False
5754,Engineering,Male,59,Engineer,2019-03-10 08:03:05.556036,5,High School,1,6600.0,59,40,7,9,100,1,89,0,4.32,False
5755,Engineering,Male,40,Technician,2017-12-29 08:03:05.556036,6,Bachelor,5,5250.0,39,21,0,5,25,4,69,0,4.39,False
5756,IT,Female,41,Developer,2015-01-26 08:03:05.556036,9,Bachelor,2,6000.0,38,9,27,1,25,4,86,2,4.58,False
5757,HR,Male,44,Analyst,2015-05-12 08:03:05.556036,9,Master,4,5600.0,49,1,27,8,25,12,39,2,1.71,False
5758,IT,Female,47,Developer,2020-06-29 08:03:05.556036,4,High School,2,6000.0,44,18,29,5,0,17,54,0,2.09,True
5759,Operations,Male,43,Engineer,2016-05-01 08:03:05.556036,8,Bachelor,1,6600.0,40,20,7,14,75,10,80,2,3.89,False
5760,Finance,Female,35,Developer,2016-12-25 08:03:05.556036,7,High School,2,6000.0,55,23,11,12,75,15,72,0,3.79,False
5761,Finance,Female,40,Manager,2016-02-08 08:03:05.556036,8,Master,5,9000.0,33,11,26,11,25,8,28,2,1.75,False
5762,Engineering,Male,48,Specialist,2015-09-12 08:03:05.556036,8,Bachelor,5,6750.0,41,19,21,4,75,3,6,1,3.27,True
5763,IT,Female,47,Specialist,2024-02-12 08:03:05.556036,0,Bachelor,3,5850.0,48,6,10,9,25,16,70,0,3.6,False
5764,Legal,Female,33,Engineer,2020-05-21 08:03:05.556036,4,Master,4,8400.0,34,21,14,0,50,10,83,1,4.72,False
